broad_id,name,canonical_smiles,clean_smiles
BRD-K29713308-001-01-7,mebhydrolin,CN1CCc2c(C1)c1ccccc1n2Cc1ccccc1,CN1CCc2c(c3ccccc3n2Cc2ccccc2)C1
BRD-K29735307-001-02-9,ostarine,C[C@](O)(COc1ccc(cc1)C#N)C(=O)Nc1ccc(C#N)c(c1)C(F)(F)F,C[C@](O)(COc1ccc(C#N)cc1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1
BRD-K29791386-001-01-8,"2,5-furandimethanol",OCc1ccc(CO)o1,OCc1ccc(CO)o1
BRD-K29812331-011-01-7,dimemorfan,CN1CC[C@@]23CCCC[C@@H]2[C@@H]1Cc1ccc(C)cc31,Cc1ccc2c(c1)[C@]13CCCC[C@@H]1[C@H](C2)N(C)CC3
BRD-K29895144-001-01-0,SKLB1002,COc1cc2ncnc(Sc3nnc(C)s3)c2cc1OC,COc1cc2ncnc(Sc3nnc(C)s3)c2cc1OC
BRD-K29905972-001-06-3,axitinib,CNC(=O)c1ccccc1Sc1ccc2c(\C=C\c3ccccn3)[nH]nc2c1,CNC(=O)c1ccccc1Sc1ccc2c(/C=C/c3ccccn3)[nH]nc2c1
BRD-K29918010-003-04-1,glucosamine,N[C@H]1[C@H](O)O[C@H](CO)[C@@H](O)[C@@H]1O,N[C@@H]1[C@@H](O)[C@H](O)[C@@H](CO)O[C@H]1O
BRD-K29950728-001-19-9,clomifene,CCN(CC)CCOc1ccc(cc1)C(=C(/Cl)c1ccccc1)\c1ccccc1,CCN(CC)CCOc1ccc(/C(=C(\Cl)c2ccccc2)c2ccccc2)cc1
BRD-K29968218-001-02-4,KX2-391,O=C(Cc1ccc(cn1)-c1ccc(OCCN2CCOCC2)cc1)NCc1ccccc1,O=C(Cc1ccc(-c2ccc(OCCN3CCOCC3)cc2)cn1)NCc1ccccc1
BRD-K29996876-001-09-3,eucalyptol,CC12CCC(CC1)C(C)(C)O2,CC12CCC(CC1)C(C)(C)O2
BRD-K30019776-001-01-9,dexfosfoserine,N[C@@H](COP(O)(O)=O)C(O)=O,N[C@@H](COP(=O)(O)O)C(=O)O
BRD-K30020243-051-02-5,aliskiren-hemifumarate,COCCCOc1cc(C[C@@H](C[C@H](N)[C@@H](O)C[C@@H](C(C)C)C(=O)NCC(C)(C)C(N)=O)C(C)C)ccc1OC,COCCCOc1cc(C[C@@H](C[C@H](N)[C@@H](O)C[C@H](C(=O)NCC(C)(C)C(N)=O)C(C)C)C(C)C)ccc1OC
BRD-K30071764-001-02-2,TRAM-34,Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1cccn1,Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1cccn1
BRD-K30114692-001-15-9,methenamine,C1N2CN3CN1CN(C2)C3,C1N2CN3CN1CN(C2)C3
BRD-K30126819-304-02-7,dimesna,OS(=O)(=O)CCSSCCS(O)(=O)=O,O=S(=O)(O)CCSSCCS(=O)(=O)O
BRD-K30159788-001-01-9,RSV604,Fc1ccccc1NC(=O)N[C@H]1N=C(c2ccccc2)c2ccccc2NC1=O |t:13|,O=C(Nc1ccccc1F)N[C@H]1N=C(c2ccccc2)c2ccccc2NC1=O
BRD-K30177383-001-01-0,dalbavancin,CN[C@@H]1c2ccc(O)c(Oc3cc(O)c(Cl)c(c3)[C@@H]3NC(=O)[C@@H](Cc4ccc(Oc5cc6cc(Oc7ccc(cc7Cl)[C@@H](O)[C@@H]7NC(=O)[C@H](NC(=O)[C@@H]6NC3=O)c3ccc(O)c(c3)-c3c(O[C@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]6O)cc(O)cc3[C@H](NC7=O)C(=O)NCCCN(C)C)c5O[C@@H]3O[C@@H]([C@@H](O)[C@H](O)[C@H]3NC(=O)CCCCCCCCC(C)C)C(O)=O)cc4)NC1=O)c2,CN[C@H]1C(=O)N[C@@H]2Cc3ccc(cc3)Oc3cc4cc(c3O[C@@H]3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3NC(=O)CCCCCCCCC(C)C)Oc3ccc(cc3Cl)[C@@H](O)[C@@H]3NC(=O)[C@H](NC(=O)[C@@H]4NC(=O)[C@@H](NC2=O)c2cc(cc(O)c2Cl)Oc2cc1ccc2O)c1ccc(O)c(c1)-c1c(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]2O)cc(O)cc1[C@@H](C(=O)NCCCN(C)C)NC3=O
BRD-K30185465-001-03-0,GSK2578215A,Fc1cc(ccn1)-c1ccc(OCc2ccccc2)c(c1)C(=O)Nc1cccnc1,O=C(Nc1cccnc1)c1cc(-c2ccnc(F)c2)ccc1OCc1ccccc1
BRD-K30213273-001-01-6,fenofibric-acid,CC(C)(Oc1ccc(cc1)C(=O)c1ccc(Cl)cc1)C(O)=O,CC(C)(Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1)C(=O)O
BRD-K30233223-001-04-9,A-485,CNC(=O)Nc1ccc2c(CC[C@@]22OC(=O)N(CC(=O)N(Cc3ccc(F)cc3)[C@@H](C)C(F)(F)F)C2=O)c1,CNC(=O)Nc1ccc2c(c1)CC[C@@]21OC(=O)N(CC(=O)N(Cc2ccc(F)cc2)[C@@H](C)C(F)(F)F)C1=O
BRD-K30237152-300-02-5,1400W,CC(=N)NCc1cccc(CN)c1,CC(=N)NCc1cccc(CN)c1
BRD-K30240666-051-13-4,clemastine,CN1CCC[C@@H]1CCO[C@](C)(c1ccccc1)c1ccc(Cl)cc1,CN1CCC[C@@H]1CCO[C@](C)(c1ccccc1)c1ccc(Cl)cc1
BRD-K30284967-001-01-8,6-aminopenicillanic-acid,CC1(C)S[C@@H]2[C@H](N)C(=O)N2[C@H]1C(O)=O,CC1(C)S[C@@H]2[C@H](N)C(=O)N2[C@H]1C(=O)O
BRD-K30331124-001-01-7,ASC-J9,COc1ccc(\C=C\C(O)=CC(=O)\C=C\c2ccc(OC)c(OC)c2)cc1OC,COc1ccc(/C=C/C(=O)C=C(O)/C=C/c2ccc(OC)c(OC)c2)cc1OC
BRD-K30360804-001-01-3,buramate,OCCOC(=O)NCc1ccccc1,O=C(NCc1ccccc1)OCCO
BRD-K30373883-001-02-8,dutasteride,C[C@]12CC[C@H]3[C@@H](CC[C@H]4NC(=O)C=C[C@]34C)[C@@H]1CC[C@@H]2C(=O)Nc1cc(ccc1C(F)(F)F)C(F)(F)F |c:12|,C[C@]12C=CC(=O)N[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](C(=O)Nc3cc(C(F)(F)F)ccc3C(F)(F)F)CC[C@@H]12
BRD-K30374899-001-09-3,mannitol-D,OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO
BRD-K30421593-050-04-9,timolol maleate,CC(C)(C)NC[C@@H](O)COc1nsnc1N1CCOCC1,CC(C)(C)NC[C@@H](O)COc1nsnc1N1CCOCC1
BRD-K30421675-001-04-9,JNJ-64619178,Nc1nc2cc(CC[C@H]3C[C@H]([C@H](O)[C@@H]3O)n3ccc4c(N)ncnc34)ccc2cc1Br,Nc1nc2cc(CC[C@H]3C[C@@H](n4ccc5c(N)ncnc54)[C@H](O)[C@@H]3O)ccc2cc1Br
BRD-K30425481-003-01-0,L-760735,C[C@@H](O[C@H]1OCCN(Cc2n[nH]nc2CN(C)C)[C@H]1c1ccc(F)cc1)c1cc(cc(c1)C(F)(F)F)C(F)(F)F,C[C@@H](O[C@H]1OCCN(Cc2n[nH]nc2CN(C)C)[C@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1
BRD-K30431096-004-01-3,domiphen,CCCCCCCCCCCC[N+](C)(C)CCOc1ccccc1,CCCCCCCCCCCC[N+](C)(C)CCOc1ccccc1
BRD-K30466858-001-08-8,ellagic-acid,Oc1cc2c3c(oc(=O)c4cc(O)c(O)c(oc2=O)c34)c1O,O=c1oc2c(O)c(O)cc3c(=O)oc4c(O)c(O)cc1c4c23
BRD-K30468934-001-02-9,deflazacort,"CC(=O)OCC(=O)[C@@]12N=C(C)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]21C |c:23,t:8,19|",CC(=O)OCC(=O)[C@@]12N=C(C)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]12C
BRD-K30480208-001-17-7,torasemide,CC(C)NC(=O)NS(=O)(=O)c1cnccc1Nc1cccc(C)c1,Cc1cccc(Nc2ccncc2S(=O)(=O)NC(=O)NC(C)C)c1
BRD-K30485548-050-01-6,sumanirole,CN[C@@H]1Cc2cccc3[nH]c(=O)n(C1)c23,CN[C@@H]1Cc2cccc3[nH]c(=O)n(c23)C1
BRD-K30519779-001-03-1,homoquinolinic-acid,OC(=O)Cc1cccnc1C(O)=O,O=C(O)Cc1cccnc1C(=O)O
BRD-K30550578-001-01-3,PF-04620110,Nc1ncnc2OCCN(c3ccc(cc3)[C@H]3CC[C@H](CC(O)=O)CC3)C(=O)c12 |r|,Nc1ncnc2c1C(=O)N(c1ccc([C@H]3CC[C@H](CC(=O)O)CC3)cc1)CCO2
BRD-K30553453-001-13-2,hesperetin,COc1ccc(cc1O)[C@@H]1CC(=O)c2c(O)cc(O)cc2O1,COc1ccc([C@@H]2CC(=O)c3c(O)cc(O)cc3O2)cc1O
BRD-K30563334-001-02-9,rifabutin,CO[C@H]1\C=C\O[C@@]2(C)Oc3c(C2=O)c2c(c(O)c3C)c(O)c(NC(=O)\C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)c1=NC3(CCN(CC(C)C)CC3)N=c21,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c5c(c4c3C2=O)=NC2(CCN(CC(C)C)CC2)N=5)NC(=O)/C(C)=C/C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C
BRD-K30572193-001-02-0,CTEP,Cc1nc(C#Cc2ccnc(Cl)c2)c(C)n1-c1ccc(OC(F)(F)F)cc1,Cc1nc(C#Cc2ccnc(Cl)c2)c(C)n1-c1ccc(OC(F)(F)F)cc1
BRD-K30577245-001-04-3,docetaxel,CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@]1(C)[C@@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c3ccccc3)C(C)=C([C@@H](O)C1=O)C2(C)C |t:53|,CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c4ccccc4)C[C@@](O)([C@@H](OC(=O)c4ccccc4)[C@H]21)C3(C)C
BRD-K30634073-046-01-0,levallorphan,Oc1ccc2C[C@@H]3[C@@H]4CCCC[C@]4(CCN3CC=C)c2c1,C=CCN1CC[C@]23CCCC[C@H]2[C@H]1Cc1ccc(O)cc13
BRD-K30649484-003-13-7,mafenide,NCc1ccc(cc1)S(N)(=O)=O,NCc1ccc(S(N)(=O)=O)cc1
BRD-K30652337-001-01-9,eletriptan,CN1CCC[C@@H]1Cc1c[nH]c2ccc(CCS(=O)(=O)c3ccccc3)cc12,CN1CCC[C@@H]1Cc1c[nH]c2ccc(CCS(=O)(=O)c3ccccc3)cc12
BRD-K30685142-001-14-7,levothyroxine,N[C@@H](Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(O)=O,N[C@@H](Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)O
BRD-K30697463-001-19-9,desoximetasone,"C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@H]1C(=O)CO |c:11,t:7|",C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@H]1C(=O)CO
BRD-K30707190-001-01-7,PNU-74654,Cc1ccc(\C=N\NC(=O)c2ccccc2Oc2ccccc2)o1,Cc1ccc(/C=N/NC(=O)c2ccccc2Oc2ccccc2)o1
BRD-K30758549-001-01-8,isopropyl-palmitate,CCCCCCCCCCCCCCCC(=O)OC(C)C,CCCCCCCCCCCCCCCC(=O)OC(C)C
BRD-K30764557-001-01-5,miocamycin,"CCC(=O)O[C@H]1[C@H](C)O[C@H](C[C@@]1(C)OC(C)=O)O[C@@H]1[C@@H](C)O[C@@H](O[C@H]2[C@@H](CC=O)C[C@@H](C)[C@@H](OC(C)=O)\C=C\C=C\C[C@@H](C)OC(=O)C[C@@H](OC(=O)CC)[C@@H]2OC)[C@H](O)[C@H]1N(C)C |t:38,40|",CCC(=O)O[C@@H]1CC(=O)O[C@H](C)C/C=C/C=C/[C@H](OC(C)=O)[C@H](C)C[C@H](CC=O)[C@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(OC(C)=O)[C@@H](OC(=O)CC)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@H]1OC
BRD-K30816563-003-03-9,ranitidine,CN=C(C[N+]([O-])=O)NCCSCc1ccc(CN(C)C)o1,CN=C(C[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1
BRD-K30827431-001-01-2,eltanolone,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C
BRD-K30867024-003-03-3,SB-216641,COc1ccc(NC(=O)c2ccc(cc2)-c2ccc(cc2C)-c2noc(C)n2)cc1OCCN(C)C,COc1ccc(NC(=O)c2ccc(-c3ccc(-c4noc(C)n4)cc3C)cc2)cc1OCCN(C)C
BRD-K30882994-001-01-6,tiplaxtinin,OC(=O)C(=O)c1cn(Cc2ccccc2)c2ccc(cc12)-c1ccc(OC(F)(F)F)cc1,O=C(O)C(=O)c1cn(Cc2ccccc2)c2ccc(-c3ccc(OC(F)(F)F)cc3)cc12
BRD-K30930903-001-01-3,WIN-18446,ClC(Cl)C(=O)NCCCCCCCCNC(=O)C(Cl)Cl,O=C(NCCCCCCCCNC(=O)C(Cl)Cl)C(Cl)Cl
BRD-K30933884-001-01-0,unbs-5162,CN(C)CCN1C(=O)c2cccc3cc(NC(N)=O)cc(C1=O)c23,CN(C)CCN1C(=O)c2cccc3cc(NC(N)=O)cc(c23)C1=O
BRD-K30968378-001-01-9,INT-747,CC[C@H]1[C@@H](O)[C@H]2[C@@H]3CC[C@H]([C@H](C)CCC(O)=O)[C@@]3(C)CC[C@@H]2[C@@]2(C)CC[C@@H](O)C[C@@H]12,CC[C@H]1[C@@H](O)[C@@H]2[C@H](CC[C@]3(C)[C@@H]([C@H](C)CCC(=O)O)CC[C@@H]23)[C@@]2(C)CC[C@@H](O)C[C@@H]12
BRD-K30977212-001-02-8,PIK-293,Cc1ccccc1-n1c(Cn2ncc3c(N)ncnc23)nc2cccc(C)c2c1=O,Cc1ccccc1-n1c(Cn2ncc3c(N)ncnc32)nc2cccc(C)c2c1=O
BRD-K30990140-003-02-4,FR-122047,COc1ccc(cc1)-c1nc(sc1-c1ccc(OC)cc1)C(=O)N1CCN(C)CC1,COc1ccc(-c2nc(C(=O)N3CCN(C)CC3)sc2-c2ccc(OC)cc2)cc1
BRD-K31054881-300-03-9,BMY-7378,COc1ccccc1N1CCN(CCN2C(=O)CC3(CCCC3)CC2=O)CC1,COc1ccccc1N1CCN(CCN2C(=O)CC3(CCCC3)CC2=O)CC1
BRD-K31086665-005-01-2,NH125,CCCCCCCCCCCCCCCC[n+]1ccn(Cc2ccccc2)c1C,CCCCCCCCCCCCCCCC[n+]1ccn(Cc2ccccc2)c1C
BRD-K31092604-003-02-7,donitriptan,NCCc1c[nH]c2ccc(OCC(=O)N3CCN(CC3)c3ccc(cc3)C#N)cc12,N#Cc1ccc(N2CCN(C(=O)COc3ccc4[nH]cc(CCN)c4c3)CC2)cc1
BRD-K31111078-001-03-4,dimethyl-fumarate,COC(=O)\C=C\C(=O)OC,COC(=O)/C=C/C(=O)OC
BRD-K31135544-001-07-0,IB-MECA,CNC(=O)[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1cnc2c(NCc3cccc(I)c3)ncnc12,CNC(=O)[C@H]1O[C@@H](n2cnc3c(NCc4cccc(I)c4)ncnc32)[C@H](O)[C@@H]1O
BRD-K31139048-001-02-4,omega-3-acid-esters,CCOC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)OCC
BRD-K31144453-001-02-2,AC-261066,CCCCOCCOc1nc(sc1C)-c1ccc(C(O)=O)c(F)c1,CCCCOCCOc1nc(-c2ccc(C(=O)O)c(F)c2)sc1C
BRD-K31168993-001-02-8,McN-5652-(+/-),CSc1ccc(cc1)[C@H]1CN2CCC[C@H]2c2ccccc12,CSc1ccc([C@H]2CN3CCC[C@H]3c3ccccc32)cc1
BRD-K31170746-001-01-6,ANR-94,CCOc1nc2c(N)ncnc2n1CC,CCOc1nc2c(N)ncnc2n1CC
BRD-K31238592-001-02-9,devazepide,CN1c2ccccc2C(=N[C@H](NC(=O)c2cc3ccccc3[nH]2)C1=O)c1ccccc1 |c:9|,CN1C(=O)[C@@H](NC(=O)c2cc3ccccc3[nH]2)N=C(c2ccccc2)c2ccccc21
BRD-K31283835-001-08-4,tofacitinib,C[C@@H]1CCN(C[C@@H]1N(C)c1ncnc2[nH]ccc12)C(=O)CC#N,C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)c1ncnc2[nH]ccc12
BRD-K31309378-001-01-5,lucitanib,CNC(=O)c1cccc2cc(Oc3ccnc4cc(OCC5(N)CC5)c(OC)cc34)ccc12,CNC(=O)c1cccc2cc(Oc3ccnc4cc(OCC5(N)CC5)c(OC)cc34)ccc12
BRD-K31313613-003-04-2,BS-181,CC(C)c1cnn2c(NCc3ccccc3)cc(NCCCCCCN)nc12,CC(C)c1cnn2c(NCc3ccccc3)cc(NCCCCCCN)nc12
BRD-K31329721-001-08-2,centazolone,Nn1cnc2cc3ccccc3cc2c1=O,Nn1cnc2cc3ccccc3cc2c1=O
BRD-K31339321-001-03-6,lirimilast,CS(=O)(=O)Oc1ccc2c(NC(N)=O)c(oc2c1)C(=O)c1ccc(Cl)cc1Cl,CS(=O)(=O)Oc1ccc2c(NC(N)=O)c(C(=O)c3ccc(Cl)cc3Cl)oc2c1
BRD-K31339597-051-02-0,SDZ-SER-082,CN1CC[C@@H]2CN3CCc4cccc([C@@H]2C1)c34,CN1CC[C@@H]2CN3CCc4cccc(c43)[C@@H]2C1
BRD-K31342827-001-06-2,GF109203X,CN(C)CCCn1cc(C2=C(C(=O)NC2=O)c2c[nH]c3ccccc23)c2ccccc12 |t:9|,CN(C)CCCn1cc(C2=C(c3c[nH]c4ccccc34)C(=O)NC2=O)c2ccccc21
BRD-K31385749-003-01-3,ivabradine hcl,COc1cc2C[C@@H](CN(C)CCCN3CCc4cc(OC)c(OC)cc4CC3=O)c2cc1OC,COc1cc2c(cc1OC)CC(=O)N(CCCN(C)C[C@@H]1Cc3cc(OC)c(OC)cc31)CC2
BRD-K31394475-001-01-9,CP-376395,CCC(CC)Nc1cc(C)nc(Oc2c(C)cc(C)cc2C)c1C,CCC(CC)Nc1cc(C)nc(Oc2c(C)cc(C)cc2C)c1C
BRD-K31417912-001-01-9,PF-3274167,COCc1nnc(N2CC(C2)Oc2ccc(F)cc2Cl)n1-c1ccc(OC)nc1,COCc1nnc(N2CC(Oc3ccc(F)cc3Cl)C2)n1-c1ccc(OC)nc1
BRD-K31468676-237-01-8,oxonic-acid,OC(=O)c1nc(=O)[nH]c(=O)[nH]1,O=C(O)c1nc(=O)[nH]c(=O)[nH]1
BRD-K31471398-003-01-5,dihydrexidine,Oc1cc2CC[C@H]3NCc4ccccc4[C@@H]3c2cc1O,Oc1cc2c(cc1O)[C@H]1c3ccccc3CN[C@@H]1CC2
BRD-K31476763-001-01-5,AZD9668,Cc1c(cc(C(=O)NCc2ccc(cn2)S(C)(=O)=O)c(=O)n1-c1cccc(c1)C(F)(F)F)-c1ccnn1C,Cc1c(-c2ccnn2C)cc(C(=O)NCc2ccc(S(C)(=O)=O)cn2)c(=O)n1-c1cccc(C(F)(F)F)c1
BRD-K31484631-001-12-9,rifabutin,"CO[C@H]1\C=C\O[C@@]2(C)Oc3c(C2=O)c2C4=NC5(CCN(CC(C)C)CC5)NC4=C(NC(=O)\C(C)=C/C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C(=O)c2c(O)c3C |c:36,t:3,15,30,38|",CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(c3C2=O)C2=NC3(CCN(CC(C)C)CC3)NC2=C(NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C4=O
BRD-K31491153-003-05-9,1-phenylbiguanide,NC(N)=NC(=N)Nc1ccccc1,N=C(N=C(N)N)Nc1ccccc1
BRD-K31495718-001-01-1,AZD7687,Cc1nc(C)c(nc1C(N)=O)-c1ccc(cc1)[C@H]1CC[C@H](CC(O)=O)CC1 |r|,Cc1nc(C)c(-c2ccc([C@H]3CC[C@H](CC(=O)O)CC3)cc2)nc1C(N)=O
BRD-K31519811-001-02-2,PF-02545920,Cn1cc(c(n1)-c1ccc(OCc2ccc3ccccc3n2)cc1)-c1ccncc1,Cn1cc(-c2ccncc2)c(-c2ccc(OCc3ccc4ccccc4n3)cc2)n1
BRD-K31553034-001-03-0,zibotentan,COc1nc(C)cnc1NS(=O)(=O)c1cccnc1-c1ccc(cc1)-c1nnco1,COc1nc(C)cnc1NS(=O)(=O)c1cccnc1-c1ccc(-c2nnco2)cc1
BRD-K31560319-001-01-5,olvanil,CCCCCCCC\C=C/CCCCCCCC(=O)NCc1ccc(O)c(OC)c1,CCCCCCCC/C=C\CCCCCCCC(=O)NCc1ccc(O)c(OC)c1
BRD-K31606909-001-03-9,metarrestin,O[C@H]1CC[C@@H](CC1)n1cnc2n(Cc3ccccc3)c(c(-c3ccccc3)c2c1=N)-c1ccccc1 |r|,N=c1c2c(-c3ccccc3)c(-c3ccccc3)n(Cc3ccccc3)c2ncn1[C@H]1CC[C@H](O)CC1
BRD-K31627533-001-09-5,rimexolone,"CCC(=O)[C@@]1(C)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]12C |c:17,t:13|",CCC(=O)[C@@]1(C)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C
BRD-K31633810-003-02-8,DAU-5884,CN1[C@H]2CC[C@@H]1C[C@@H](C2)OC(=O)N1Cc2ccccc2NC1=O,CN1[C@@H]2CC[C@H]1C[C@@H](OC(=O)N1Cc3ccccc3NC1=O)C2
BRD-K31682896-001-23-2,sulfamethizole,Cc1nnc(NS(=O)(=O)c2ccc(N)cc2)s1,Cc1nnc(NS(=O)(=O)c2ccc(N)cc2)s1
BRD-K31698212-001-02-9,icotinib,C#Cc1cccc(Nc2ncnc3cc4OCCOCCOCCOc4cc23)c1,C#Cc1cccc(Nc2ncnc3cc4c(cc23)OCCOCCOCCO4)c1
BRD-K31731454-237-02-5,pemirolast,Cc1cccn2c1ncc(-c1nn[nH]n1)c2=O,Cc1cccn2c(=O)c(-c3nn[nH]n3)cnc12
BRD-K31792052-004-02-7,pifithrin-cyclic,Cc1ccc(cc1)-c1cn2c3CCCCc3sc2n1,Cc1ccc(-c2cn3c4c(sc3n2)CCCC4)cc1
BRD-K31802667-001-01-9,JNJ-37822681,Fc1ccc(CN2CCC(CC2)Nc2ccc(nn2)C(F)(F)F)cc1F,Fc1ccc(CN2CCC(Nc3ccc(C(F)(F)F)nn3)CC2)cc1F
BRD-K31812033-003-10-2,levobunolol,CC(C)(C)NC[C@H](O)COc1cccc2C(=O)CCCc12,CC(C)(C)NC[C@H](O)COc1cccc2c1CCCC2=O
BRD-K31836715-001-05-0,fisetin,Oc1ccc2c(c1)oc(-c1ccc(O)c(O)c1)c(O)c2=O,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)ccc12
BRD-K31841515-001-07-8,oxypurinol,O=c1nc2[nH][nH]cc2c(=O)[nH]1,O=c1nc2[nH][nH]cc-2c(=O)[nH]1
BRD-K31843556-001-03-3,T-0070907,[O-][N+](=O)c1ccc(Cl)c(c1)C(=O)Nc1ccncc1,O=C(Nc1ccncc1)c1cc([N+](=O)[O-])ccc1Cl
BRD-K31866293-001-01-6,TAK-632,Fc1ccc(Oc2ccc3nc(NC(=O)C4CC4)sc3c2C#N)cc1NC(=O)Cc1cccc(c1)C(F)(F)F,N#Cc1c(Oc2ccc(F)c(NC(=O)Cc3cccc(C(F)(F)F)c3)c2)ccc2nc(NC(=O)C3CC3)sc12
BRD-K31920458-001-22-8,mestranol,COc1ccc2[C@H]3CC[C@@]4(C)[C@@H](CC[C@@]4(O)C#C)[C@@H]3CCc2c1,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(OC)ccc4[C@H]3CC[C@@]21C
BRD-K31928526-001-02-1,barasertib,CCN(CCCOc1ccc2c(Nc3cc(CC(=O)Nc4cccc(F)c4)n[nH]3)ncnc2c1)CCOP(O)(O)=O,CCN(CCCOc1ccc2c(Nc3cc(CC(=O)Nc4cccc(F)c4)n[nH]3)ncnc2c1)CCOP(=O)(O)O
BRD-K31965398-001-03-9,aclarubicin,CC[C@@]1(O)C[C@H](O[C@H]2C[C@@H]([C@H](O[C@H]3C[C@H](O)[C@H](O[C@H]4CCC(=O)[C@H](C)O4)[C@H](C)O3)[C@H](C)O2)N(C)C)c2c(O)c3C(=O)c4c(O)cccc4C(=O)c3cc2[C@H]1C(=O)OC,CC[C@@]1(O)C[C@H](O[C@H]2C[C@H](N(C)C)[C@H](O[C@H]3C[C@H](O)[C@H](O[C@H]4CCC(=O)[C@H](C)O4)[C@H](C)O3)[C@H](C)O2)c2c(cc3c(c2O)C(=O)c2c(O)cccc2C3=O)[C@H]1C(=O)OC
BRD-K32007074-001-01-1,enocitabine,CCCCCCCCCCCCCCCCCCCCCC(=O)Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1,CCCCCCCCCCCCCCCCCCCCCC(=O)Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1
BRD-K32021043-001-14-3,sulfachlorpyridazine,Nc1ccc(cc1)S(=O)(=O)Nc1ccc(Cl)nn1,Nc1ccc(S(=O)(=O)Nc2ccc(Cl)nn2)cc1
BRD-K32031961-001-01-7,TC-LPA5-4,COc1cccc(c1)-n1nc(cc1-c1ccc(C2CCCCC2)c(Cl)c1)C(O)=O,COc1cccc(-n2nc(C(=O)O)cc2-c2ccc(C3CCCCC3)c(Cl)c2)c1
BRD-K32033120-001-01-1,BAY-41-2272,Nc1nc(ncc1C1CC1)-c1nn(Cc2ccccc2F)c2ncccc12,Nc1nc(-c2nn(Cc3ccccc3F)c3ncccc23)ncc1C1CC1
